part,outof,n_pos,n_neg,actual_p,actual_ctx,Baseline_p,Baseline_ctx,Baseline_acc,Baseline_cacc,Baseline_qnt_cc,Baseline_qnt_acc,Baseline2_p,Baseline2_ctx,Baseline2_acc,Baseline2_cacc,Baseline2_qnt_cc,Baseline2_qnt_acc,Topline_p,Topline_ctx,Topline_acc,Topline_cacc,Topline_qnt_cc,Topline_qnt_acc,Topline2_p,Topline2_ctx,Topline2_acc,Topline2_cacc,Topline2_qnt_cc,Topline2_qnt_acc,Single_p,Single_ctx,Single_acc,Single_cacc,Single_qnt_cc,Single_qnt_acc,Crossed_p,Crossed_ctx,Crossed_acc,Crossed_cacc,Crossed_qnt_cc,Crossed_qnt_acc,SingleKS_p,SingleKS_ctx,SingleKS_acc,SingleKS_cacc,SingleKS_qnt_cc,SingleKS_qnt_acc
1,100,3,297,0.010,1,0.000,0,0.817,0.990,0.18,0,0.000,1,0.810,0.990,0.18666666666667,0,0.000,1,0.810,0.990,0.18666666666667,0,0.000,-1,0.820,0.990,0.17666666666667,0,0.000,1,0.810,0.990,0.18666666666667,0,0.000,1,0.810,0.990,0.18666666666667,0,0.000,1,0.810,0.990,0.18666666666667,0
1,100,3,297,0.010,2,0.000,0,0.693,0.990,0.31,0,0.400,1,0.667,0.603,0.33666666666667,0.22896823304902,0.000,2,0.683,0.990,0.32,0,0.000,-1,0.693,0.990,0.31,0,0.000,2,0.683,0.990,0.32,0,0.000,2,0.683,0.990,0.32,0,0.400,1,0.667,0.603,0.33666666666667,0.22896823304902
1,100,3,297,0.010,1,0.000,0,0.807,0.990,0.19666666666667,0,0.000,2,0.957,0.990,0.04,0,0.000,1,0.803,0.990,0.2,0,0.000,-1,0.813,0.990,0.19,0,0.000,1,0.803,0.990,0.2,0,0.000,1,0.803,0.990,0.2,0,0.000,1,0.803,0.990,0.2,0
1,100,3,297,0.010,2,0.000,0,0.700,0.990,0.31,0,0.000,2,0.693,0.990,0.31666666666667,0,0.000,2,0.693,0.990,0.31666666666667,0,0.000,-1,0.703,0.990,0.30666666666667,0,0.000,2,0.693,0.990,0.31666666666667,0,0.000,2,0.693,0.990,0.31666666666667,0,0.603,1,0.660,0.407,0.35,0.25224572205763
1,100,3,297,0.010,1,0.000,0,0.843,0.990,0.16666666666667,0,0.000,2,0.960,0.990,0.036666666666667,0,0.000,1,0.840,0.990,0.17,0,0.000,-1,0.850,0.990,0.16,0,0.000,1,0.840,0.990,0.17,0,0.000,1,0.840,0.990,0.17,0,0.000,1,0.840,0.990,0.17,0
1,100,3,297,0.010,2,0.006,0,0.663,0.997,0.34666666666667,0.042494182112265,0.000,2,0.677,0.990,0.33333333333333,0,0.000,2,0.677,0.990,0.33333333333333,0,0.010,-1,0.667,0.993,0.34333333333333,0.036295007044483,0.000,2,0.677,0.990,0.33333333333333,0,0.000,2,0.677,0.990,0.33333333333333,0,0.488,1,0.640,0.523,0.37,0.28716195557055
2,100,6,294,0.020,1,0.000,0,0.817,0.980,0.17666666666667,0,0.000,2,0.943,0.980,0.036666666666667,0,0.000,1,0.810,0.980,0.18333333333333,0,0.000,-1,0.820,0.980,0.16666666666667,0,0.000,1,0.810,0.980,0.18333333333333,0,0.000,1,0.810,0.980,0.18333333333333,0,0.000,1,0.810,0.980,0.18333333333333,0
2,100,6,294,0.020,2,0.054,0,0.617,0.960,0.39666666666667,0.13548180812899,0.017,2,0.620,0.970,0.39333333333333,0.03403488381861,0.017,2,0.620,0.970,0.39333333333333,0.03403488381861,0.041,-1,0.617,0.973,0.39666666666667,0.13548180812899,0.017,2,0.620,0.970,0.39333333333333,0.03403488381861,0.017,2,0.620,0.970,0.39333333333333,0.03403488381861,0.717,1,0.623,0.303,0.39,0.32207818908347
2,100,6,294,0.020,1,0.000,0,0.827,0.980,0.18,0,0.000,2,0.957,0.980,0.03,0,0.000,1,0.817,0.980,0.19,0,0.000,-1,0.830,0.980,0.18333333333333,0,0.000,1,0.817,0.980,0.19,0,0.000,1,0.817,0.980,0.19,0,0.000,1,0.817,0.980,0.19,0
2,100,6,294,0.020,2,0.000,0,0.680,0.980,0.33333333333333,0.017697481841138,0.617,1,0.637,0.390,0.36333333333333,0.27552321106624,0.000,2,0.690,0.980,0.32333333333333,0,0.000,-1,0.690,0.980,0.32333333333333,0,0.000,2,0.690,0.980,0.32333333333333,0,0.000,2,0.690,0.980,0.32333333333333,0,0.617,1,0.637,0.390,0.36333333333333,0.27552321106624
