part,outof,n_pos,n_neg,actual_p,actual_ctx,Baseline_p,Baseline_ctx,Baseline_acc,Baseline_cacc,Baseline_qnt_cc,Baseline_qnt_acc,Baseline2_p,Baseline2_ctx,Baseline2_acc,Baseline2_cacc,Baseline2_qnt_cc,Baseline2_qnt_acc,Topline_p,Topline_ctx,Topline_acc,Topline_cacc,Topline_qnt_cc,Topline_qnt_acc,Topline2_p,Topline2_ctx,Topline2_acc,Topline2_cacc,Topline2_qnt_cc,Topline2_qnt_acc,Single_p,Single_ctx,Single_acc,Single_cacc,Single_qnt_cc,Single_qnt_acc,Crossed_p,Crossed_ctx,Crossed_acc,Crossed_cacc,Crossed_qnt_cc,Crossed_qnt_acc,SingleKS_p,SingleKS_ctx,SingleKS_acc,SingleKS_cacc,SingleKS_qnt_cc,SingleKS_qnt_acc
1,100,1,99,0.010,1,0.000,0,0.710,0.990,0.3,0,0.000,1,0.610,0.990,0.4,0,0.000,1,0.610,0.990,0.4,0,0.000,-1,0.660,0.990,0.35,0,0.000,1,0.610,0.990,0.4,0,0.000,1,0.610,0.990,0.4,0,0.000,1,0.610,0.990,0.4,0
1,100,1,99,0.010,2,0.332,0,0.570,0.680,0.44,0.0051643192488262,0.073,2,0.620,0.920,0.39,0.034614220877458,0.073,2,0.620,0.920,0.39,0.034614220877458,0.020,-1,0.620,0.970,0.39,0,0.795,1,0.370,0.210,0.64,0.83125,0.073,2,0.620,0.920,0.39,0.034614220877458,0.795,1,0.370,0.210,0.64,0.83125
2,100,2,98,0.020,1,0.000,0,0.660,0.980,0.34,0,0.000,1,0.590,0.980,0.41,0,0.000,1,0.590,0.980,0.41,0,0.079,-1,0.630,0.920,0.37,0,0.000,1,0.590,0.980,0.41,0,0.000,1,0.590,0.980,0.41,0,0.000,1,0.590,0.980,0.41,0
2,100,2,98,0.020,2,0.212,0,0.580,0.810,0.44,0.0051643192488262,0.657,1,0.370,0.360,0.65,0.890625,0.058,2,0.590,0.920,0.43,0.14910741301059,0.008,-1,0.610,0.970,0.41,0,0.058,2,0.590,0.920,0.43,0.14910741301059,0.657,1,0.370,0.360,0.65,0.890625,0.657,1,0.370,0.360,0.65,0.890625
2,100,2,98,0.020,1,0.000,0,0.610,0.980,0.37,0,0.000,1,0.530,0.980,0.45,0,0.000,1,0.530,0.980,0.45,0,0.100,-1,0.580,0.880,0.4,0,0.000,1,0.530,0.980,0.45,0,0.000,1,0.530,0.980,0.45,0,0.000,1,0.530,0.980,0.45,0
2,100,2,98,0.020,2,0.000,0,0.640,0.980,0.36,0,0.000,2,0.640,0.980,0.36,0,0.000,2,0.640,0.980,0.36,0,0.000,-1,0.650,0.980,0.35,0,0.717,1,0.390,0.300,0.61,0.653125,0.717,1,0.390,0.300,0.61,0.653125,0.717,1,0.390,0.300,0.61,0.653125
2,100,2,98,0.020,1,0.000,0,0.670,0.980,0.33,0,0.000,2,0.830,0.980,0.17,0,0.000,1,0.610,0.980,0.39,0,0.000,-1,0.650,0.980,0.35,0,0.000,1,0.610,0.980,0.39,0,0.000,1,0.610,0.980,0.39,0,0.000,1,0.610,0.980,0.39,0
2,100,2,98,0.020,2,0.162,0,0.610,0.840,0.41,0,0.739,1,0.350,0.280,0.67,1,0.054,2,0.640,0.950,0.38,0.0059909228441755,0.000,-1,0.640,0.980,0.38,0,0.054,2,0.640,0.950,0.38,0.0059909228441755,0.739,1,0.350,0.280,0.67,1,0.739,1,0.350,0.280,0.67,1
2,100,2,98,0.020,1,0.000,0,0.640,0.980,0.34,0,0.000,1,0.580,0.980,0.42,0,0.000,1,0.580,0.980,0.42,0,0.011,-1,0.590,0.970,0.41,0,0.000,1,0.580,0.980,0.42,0,0.000,1,0.580,0.980,0.42,0,0.000,1,0.580,0.980,0.42,0
2,100,2,98,0.020,2,0.030,0,0.630,0.950,0.39,0,0.000,2,0.700,0.980,0.32,0,0.000,2,0.700,0.980,0.32,0,0.000,-1,0.670,0.980,0.35,0,0.000,2,0.700,0.980,0.32,0,0.721,1,0.330,0.280,0.67,1,0.721,1,0.330,0.280,0.67,1
